state_code,lg_code,ward_code,pu_code,code,name,ward,lga,latitude,longitude,cvr_pu_id
12,10,09,003,12/10/09/003,"EWOSSA, IDINEGBON P/S",EWOSSA,IGUEBEN,6.46546842,6.27329617,35128
12,10,09,004,12/10/09/004,OGBE PRIMARY SCHOOL I,EWOSSA,IGUEBEN,6.45280160,6.27555370,633186
12,10,09,005,12/10/09/005,OGBE PRIMARY SCHOOL II,EWOSSA,IGUEBEN,6.45257938,6.27563518,633187
12,10,09,006,12/10/09/006,IKEKIALA COMMUNITY HALL,EWOSSA,IGUEBEN,6.45506536,6.27966050,633188
12,10,09,007,12/10/09/007,IDUMUOBOH COMMUNITY HALL,EWOSSA,IGUEBEN,6.46536427,6.28927310,633189
12,10,10,001,12/10/10/001,"EKPON, OLD L.A. SCHOOL I",EKPON,IGUEBEN,6.41095638,6.26668723,35129
12,10,10,002,12/10/10/002,"EKPON, OLD L.A. SCHOOL II",EKPON,IGUEBEN,6.41094012,6.26668994,35130
12,10,10,003,12/10/10/003,"EKPON, OLD L.A. SCHOOL III",EKPON,IGUEBEN,6.41094472,6.26669491,35131
12,10,10,004,12/10/10/004,"EKPON, EKO PRY. SCHOOL",EKPON,IGUEBEN,6.41573209,6.28395983,35132
12,10,10,005,12/10/10/005,"EKPON, CENTRAL PRIMARY SCHOOL",EKPON,IGUEBEN,6.41458360,6.26927738,35133
12,10,10,006,12/10/10/006,"EKPON, IJEDUMA P/S",EKPON,IGUEBEN,6.41980959,6.27139194,35134
12,10,10,007,12/10/10/007,"EKPON, IKPUDU COMM. HALL",EKPON,IGUEBEN,6.41397352,6.26710054,35135
12,10,10,008,12/10/10/008,IDUMUJIE PRI. SCH.,EKPON,IGUEBEN,6.40835883,6.26868490,633181
12,10,10,009,12/10/10/009,IYASE PRI. SCH I,EKPON,IGUEBEN,6.41577661,6.28386252,633182
12,10,10,010,12/10/10/010,IYASE PRI. SCH II,EKPON,IGUEBEN,6.41524897,6.28338274,633183
12,10,10,011,12/10/10/011,OGBE COMMUNITY HALL,EKPON,IGUEBEN,6.41680857,6.26450401,633184
12,10,10,012,12/10/10/012,IJEDUMA COMMUNITY HALL,EKPON,IGUEBEN,6.41770814,6.26781117,633185
12,11,01,001,12/11/01/001,IKPOBA - ARMY CHILDREN SCHOOL I,IWOGBAN/UTEH,IKPOBA/OKHA,6.35713921,5.65811541,35136
12,11,01,002,12/11/01/002,IKPOBA - ARMY CHILDREN SCHOOL II,IWOGBAN/UTEH,IKPOBA/OKHA,6.35713677,5.65812446,35137
12,11,01,003,12/11/01/003,IKPOBA - ARMY CHILDREN SCHOOL III,IWOGBAN/UTEH,IKPOBA/OKHA,6.35713501,5.65812725,35138
12,11,01,004,12/11/01/004,IKPOBA - ARMY CHILDREN SCHOOL IV,IWOGBAN/UTEH,IKPOBA/OKHA,6.35613465,5.65789257,35139
12,11,01,005,12/11/01/005,IKPOBA - ARMY CHILDREN SCHOOL V,IWOGBAN/UTEH,IKPOBA/OKHA,6.35613680,5.65788925,35140
12,11,01,006,12/11/01/006,IKPOBA - ARMY CHILDREN SCHOOL VI,IWOGBAN/UTEH,IKPOBA/OKHA,6.35713474,5.65812911,35141
12,11,01,007,12/11/01/007,IKPOBA - ARMY CHILDREN SCHOOL VII,IWOGBAN/UTEH,IKPOBA/OKHA,6.35713816,5.65811428,35142
12,11,01,008,12/11/01/008,IKPOBA - ARMY CHILDREN SCHOOL VIII,IWOGBAN/UTEH,IKPOBA/OKHA,6.35716485,5.65816670,35143
12,11,01,009,12/11/01/009,IKPOBA - ARMY CHILDREN SCHOOL IX,IWOGBAN/UTEH,IKPOBA/OKHA,6.35713675,5.65812036,35144
12,11,01,010,12/11/01/010,IKPOBA - ARMY CHILDREN SCHOOL X,IWOGBAN/UTEH,IKPOBA/OKHA,6.35678217,5.65801210,35145
12,11,01,011,12/11/01/011,IKPOBA - ARMY CHILDREN SCHOOL XI,IWOGBAN/UTEH,IKPOBA/OKHA,6.35614201,5.65789226,35146
12,11,01,012,12/11/01/012,"PALACE ROAD, UTEH (ARMY CHILDREN PRY SCH XII)",IWOGBAN/UTEH,IKPOBA/OKHA,6.35714000,5.65812007,35147
12,11,01,013,12/11/01/013,OPEN SPACE NEAR INEC OFFICE (SCH. FOR MENTALLY RETARDED I),IWOGBAN/UTEH,IKPOBA/OKHA,6.36077889,5.66917244,35148
12,11,01,014,12/11/01/014,OPEN SPACE NEAR INEC OFFICE (SCH. FOR MENTALLY RETARDED II),IWOGBAN/UTEH,IKPOBA/OKHA,6.36077683,5.66917479,35149
12,11,01,015,12/11/01/015,OPEN SPACE NEAR INEC OFFICE (SCH. FOR PHYSICALLY HANDICAP I),IWOGBAN/UTEH,IKPOBA/OKHA,6.36077790,5.66917574,35150
12,11,01,016,12/11/01/016,OPEN SPACE NEAR INEC OFFICE (SCH. FOR PHYSICALLY HANDICAP II),IWOGBAN/UTEH,IKPOBA/OKHA,6.36077916,5.66917427,35151
12,11,01,017,12/11/01/017,IKPOBA - OPEN SPACE BEFORE C.P. I,IWOGBAN/UTEH,IKPOBA/OKHA,6.35523660,5.66446391,35152
12,11,01,018,12/11/01/018,IKPOBA - OPEN SPACE BEFORE C.P. II,IWOGBAN/UTEH,IKPOBA/OKHA,6.35522448,5.66446296,35153
12,11,01,019,12/11/01/019,IKPOBA - PAT PRY/ NUR . SCHOOL I,IWOGBAN/UTEH,IKPOBA/OKHA,6.35742867,5.66354697,35154
12,11,01,020,12/11/01/020,IKPOBA - PAT PRY/ NUR . SCHOOL II,IWOGBAN/UTEH,IKPOBA/OKHA,6.35744789,5.66354232,35155
12,11,01,021,12/11/01/021,IKPOBA - IWOGBAN HALL I,IWOGBAN/UTEH,IKPOBA/OKHA,6.36798428,5.65729057,35156
12,11,01,022,12/11/01/022,IKPOBA - IWOGBAN HALL II,IWOGBAN/UTEH,IKPOBA/OKHA,6.36838284,5.65761201,35157
12,11,01,023,12/11/01/023,IKPOBA - TEBOGAN HALL I,IWOGBAN/UTEH,IKPOBA/OKHA,6.37466651,5.65112857,35158
12,11,01,024,12/11/01/024,IKPOBA - TEBOGAN HALL II,IWOGBAN/UTEH,IKPOBA/OKHA,6.37469007,5.65110238,35159
12,11,01,025,12/11/01/025,"UTEH,  UTEH SEC. SCHOOL",IWOGBAN/UTEH,IKPOBA/OKHA,6.39217996,5.65756971,35160
12,11,01,026,12/11/01/026,"UTEH,  OMOREGIE HALL",IWOGBAN/UTEH,IKPOBA/OKHA,6.37977760,5.66118333,35161
12,11,01,027,12/11/01/027,EKIUWA - EKIUWA TOWN HALL I,IWOGBAN/UTEH,IKPOBA/OKHA,6.38464883,5.64818390,35162
12,11,01,028,12/11/01/028,EKIUWA - EKIUWA TOWN HALL II,IWOGBAN/UTEH,IKPOBA/OKHA,6.38464800,5.64818724,35163
12,11,01,029,12/11/01/029,EKIUWA - EDOH PRIMARY SCHOOL,IWOGBAN/UTEH,IKPOBA/OKHA,6.38465038,5.64818560,35164
12,11,01,031,12/11/01/031,OPEN SPACE IN FRONT OF NSCDC II,IWOGBAN/UTEH,IKPOBA/OKHA,6.35425334,5.65896314,633322
12,11,01,032,12/11/01/032,OPEN SPACE INFRONT OF IMMIGRATION ZONE G I,IWOGBAN/UTEH,IKPOBA/OKHA,6.35339830,5.65886490,633323
12,11,01,033,12/11/01/033,OPEN SPACE INFRONT OF IMMIGRATION ZONE G II,IWOGBAN/UTEH,IKPOBA/OKHA,6.35328335,5.65879986,633324
12,11,01,034,12/11/01/034,OPEN SPACE IN FRONT OF EDO COMMAND & IMMIGRATION OFFICE,IWOGBAN/UTEH,IKPOBA/OKHA,6.35195681,5.65788489,633325
12,11,01,035,12/11/01/035,OPEN SPACE IN FRONT OF IMMIGRATION OFFICE,IWOGBAN/UTEH,IKPOBA/OKHA,6.35127504,5.65768003,633326
12,11,01,037,12/11/01/037,OPEN SPACE TEBOGAN MARKET BY JESUS THE LIVING WORD MINISTRIES.,IWOGBAN/UTEH,IKPOBA/OKHA,6.35108844,5.65879986,633328
12,11,01,038,12/11/01/038,OPEN SPACE IN FRONT OF NABTEB,IWOGBAN/UTEH,IKPOBA/OKHA,6.35018209,5.65637480,633329
12,11,01,039,12/11/01/039,OPEN SPACE BESIDE PRECIOUS PRINCE AND PRINCESS SCHOOL I.,IWOGBAN/UTEH,IKPOBA/OKHA,6.38193121,5.67262698,633330
12,11,01,040,12/11/01/040,OPEN SPACE BESIDE PRECIOUS PRINCE AND PRINCESS SCHOOL II,IWOGBAN/UTEH,IKPOBA/OKHA,6.38213380,5.67266017,633331
12,11,01,041,12/11/01/041,OPEN SPACE IN FRONT OF UTEH COMMUNITY SECRETARIAT I,IWOGBAN/UTEH,IKPOBA/OKHA,6.39580674,5.66147503,633332
12,11,01,042,12/11/01/042,OPEN SPACE IN FRONT OF UTEH COMMUNITY SECRETARIAT II,IWOGBAN/UTEH,IKPOBA/OKHA,6.39578642,5.67262698,633333
12,11,01,043,12/11/01/043,"FEDERAL MORTGAGE BANK I, CUSTOM ROAD",IWOGBAN/UTEH,IKPOBA/OKHA,6.36219183,5.66773497,633334
12,11,01,044,12/11/01/044,"FEDERAL MORTGAGE BANK II, CUSTOM ROAD",IWOGBAN/UTEH,IKPOBA/OKHA,6.36197124,5.66781946,633335
12,11,01,045,12/11/01/045,"FEDERAL MORTGAGE BANK III, CUSTOM ROAD",IWOGBAN/UTEH,IKPOBA/OKHA,6.39578642,5.67262698,633336
12,11,01,046,12/11/01/046,OPEN SPACE IN FRONT OF ST PATRICK CHURCH ALONG LUCKY WAY I,IWOGBAN/UTEH,IKPOBA/OKHA,6.35869343,5.65977685,633337
12,11,01,047,12/11/01/047,"OPEN SPACE IN FRONT OF ST PATRICK CHURCH, ALONG LUCKY WAY II",IWOGBAN/UTEH,IKPOBA/OKHA,6.35866611,5.65992638,633338
12,11,01,048,12/11/01/048,"OPEN SPACE IN FRONT OF ST PATRICK CATHOLIC CHURCH, ALONG LUCKY WAY III",IWOGBAN/UTEH,IKPOBA/OKHA,6.35871009,5.66003166,633339
12,11,01,049,12/11/01/049,"WIDOWS QUARTER I,FEDERAL HOUSING ESTATE,IWOGBAN",IWOGBAN/UTEH,IKPOBA/OKHA,6.35871742,5.66401776,633340
12,11,01,050,12/11/01/050,"WIDOWS QUARTER II,FEDERAL HOUSING ESTATE,IWOGBAN",IWOGBAN/UTEH,IKPOBA/OKHA,6.35871742,5.66401776,633341
12,11,01,051,12/11/01/051,OPEN SPACE IN FRONT OF CORPERS LODGE,IWOGBAN/UTEH,IKPOBA/OKHA,6.35872508,5.66070154,633342
12,11,01,052,12/11/01/052,OPEN SPACE IN FRONT OF ST PATRICK CHURCH,IWOGBAN/UTEH,IKPOBA/OKHA,6.35741155,5.66018321,633343
12,11,01,053,12/11/01/053,OPEN SPACE FRONT OF ST JUDE CATHOLIC CHURCH I,IWOGBAN/UTEH,IKPOBA/OKHA,6.36100529,5.65528851,633344
12,11,01,054,12/11/01/054,OPEN SPACE FRONT OF ST JUDE CATHOLIC CHURCH II,IWOGBAN/UTEH,IKPOBA/OKHA,6.36112255,5.65596640,633345
12,11,01,055,12/11/01/055,"OPEN SPACE IN FRONT OF HENSON DEMONSTRATION SCHOOL I,",IWOGBAN/UTEH,IKPOBA/OKHA,6.36084432,5.65478250,633346
12,11,01,056,12/11/01/056,OPEN SPACE IN FRONT OF HENSON DEMONSTRATION SCHOOL II,IWOGBAN/UTEH,IKPOBA/OKHA,6.36083999,5.65501828,633347
12,11,01,057,12/11/01/057,OPEN SPACE OGIEOBA STREET BY IYOBOR JUNCTION,IWOGBAN/UTEH,IKPOBA/OKHA,6.36657254,5.66015907,633348
12,11,01,058,12/11/01/058,OPEN SPACE BY AGHO STREET JUNCTION OFF UPPER MISSION EXT.,IWOGBAN/UTEH,IKPOBA/OKHA,6.36650823,5.65981507,633349
12,11,01,059,12/11/01/059,UTEH SECONDARY SCHOOL I,IWOGBAN/UTEH,IKPOBA/OKHA,6.39202969,5.65726865,633350
12,11,01,060,12/11/01/060,UTEH SECONDARY SCHOOL II,IWOGBAN/UTEH,IKPOBA/OKHA,6.39188342,5.65700144,633351
12,11,01,061,12/11/01/061,"OPEN SPACE IN FRONT OF MAO UNIQUE GROUP OF SCHOOL,OFF LUCKY WAY",IWOGBAN/UTEH,IKPOBA/OKHA,6.37231868,5.66130001,633352
12,11,01,062,12/11/01/062,EDOH PRIMARY SCHOOL I,IWOGBAN/UTEH,IKPOBA/OKHA,6.38408967,5.64890150,633353
12,11,01,063,12/11/01/063,EDOH PRIMARY SCHOOL II,IWOGBAN/UTEH,IKPOBA/OKHA,6.38422595,5.64925220,633354
12,11,02,001,12/11/02/001,OGISO - SHAKA POLYTECHNIC I,OREGBENI,IKPOBA/OKHA,6.33936462,5.65250551,35165
12,11,02,002,12/11/02/002,OGISO - SHAKA POLYTECHNIC II,OREGBENI,IKPOBA/OKHA,6.33936518,5.65248490,35166
12,11,02,003,12/11/02/003,OGISO - SHAKA POLYTECHNIC III,OREGBENI,IKPOBA/OKHA,6.33936333,5.65247505,35167
12,11,02,004,12/11/02/004,OGISO - SHAKA POLYTECHNIC IV,OREGBENI,IKPOBA/OKHA,6.33937308,5.65251375,35168
12,11,02,005,12/11/02/005,EDOKPOLOR FAC - OLOH MOTORS I,OREGBENI,IKPOBA/OKHA,6.35040698,5.64336648,35169
12,11,02,006,12/11/02/006,EDOKPOLOR FAC - OLOH MOTORS II,OREGBENI,IKPOBA/OKHA,6.35041975,5.64337059,35170
12,11,02,007,12/11/02/007,OREGBENI QUARTERS - OGBENI PRY. SCHOOL I,OREGBENI,IKPOBA/OKHA,6.34877184,5.66145646,35171
12,11,02,008,12/11/02/008,OREGBENI QUARTERS - OGBENI PRY. SCHOOL II,OREGBENI,IKPOBA/OKHA,6.34877480,5.66145539,35172
12,11,02,009,12/11/02/009,OREGBENI QUARTERS - OGBENI PRY. SCHOOL III,OREGBENI,IKPOBA/OKHA,6.34878195,5.66148206,35173
12,11,02,010,12/11/02/010,OREGBENI QUARTERS - OGBENI PRY. SCHOOL I,OREGBENI,IKPOBA/OKHA,6.34878786,5.66150598,35174
12,11,02,011,12/11/02/011,OREGBENI QUARTERS - OGBENI PRY. SCHOOL II,OREGBENI,IKPOBA/OKHA,6.34879361,5.66150681,35175
12,11,02,012,12/11/02/012,OREGBENI MARKET - OGBENI PRIMARY SCHOOL I,OREGBENI,IKPOBA/OKHA,6.34646364,5.65860196,35176
12,11,02,013,12/11/02/013,OREGBENI MARKET - OGBENI PRIMARY SCHOOL II,OREGBENI,IKPOBA/OKHA,6.34647565,5.65862192,35177
12,11,02,014,12/11/02/014,OREGBENI MARKET - OGBENI PRIMARY SCHOOL III,OREGBENI,IKPOBA/OKHA,6.34647028,5.65862687,35178
12,11,02,015,12/11/02/015,OREGBENI MARKET - OGBENI PRIMARY SCHOOL IV,OREGBENI,IKPOBA/OKHA,6.34647975,5.65861223,35179
12,11,02,016,12/11/02/016,OREGBENI MARKET - OGBENI PRIMARY SCHOOL V,OREGBENI,IKPOBA/OKHA,6.34646484,5.65861537,35180
12,11,02,017,12/11/02/017,OREGBENI - WESTERN BOYS HIGH SCHOOL I,OREGBENI,IKPOBA/OKHA,6.34974801,5.66341774,35181
12,11,02,018,12/11/02/018,OREGBENI - WESTERN BOYS HIGH SCHOOL II,OREGBENI,IKPOBA/OKHA,6.34973907,5.66341602,35182
12,11,02,019,12/11/02/019,OREGBENI - WESTERN BOYS HIGH SCHOOL III,OREGBENI,IKPOBA/OKHA,6.34974023,5.66342520,35183
12,11,02,020,12/11/02/020,OREGBENI - WESTERN BOYS HIGH SCHOOL IV,OREGBENI,IKPOBA/OKHA,6.34973755,5.66342128,35184
12,11,02,021,12/11/02/021,OREGBENI - WESTERN BOYS HIGH SCHOOL V,OREGBENI,IKPOBA/OKHA,6.34973267,5.66342624,35185
12,11,02,022,12/11/02/022,OREGBENI - WESTERN BOYS HIGH SCHOOL VI,OREGBENI,IKPOBA/OKHA,6.34973593,5.66341117,35186
12,11,02,023,12/11/02/023,OREGBENI - WESTERN BOYS HIGH SCHOOL VII,OREGBENI,IKPOBA/OKHA,6.34973465,5.66342857,35187
12,11,02,024,12/11/02/024,OREGBENI - WESTERN BOYS HIGH SCHOOL VIII,OREGBENI,IKPOBA/OKHA,6.34974183,5.66342904,35188
12,11,02,025,12/11/02/025,OREGBENI - WESTERN BOYS HIGH SCHOOL IX,OREGBENI,IKPOBA/OKHA,6.34973943,5.66342116,35189
12,11,02,026,12/11/02/026,OREGBENI - WESTERN BOYS HIGH SCHOOL X,OREGBENI,IKPOBA/OKHA,6.34974324,5.66341612,35190
12,11,02,027,12/11/02/027,RAMAT PARK - RAMART  PARK I,OREGBENI,IKPOBA/OKHA,6.35078686,5.66063331,35191
12,11,02,028,12/11/02/028,RAMAT PARK - RAMART  PARK II,OREGBENI,IKPOBA/OKHA,6.35075900,5.66074913,35192
12,11,02,029,12/11/02/029,OREGBENI - OREGBENI NUR./PRIMARY SCHOOL I,OREGBENI,IKPOBA/OKHA,6.34482288,5.66793776,35193
12,11,02,030,12/11/02/030,OREGBENI - OREGBENI NUR./PRIMARY SCHOOL II,OREGBENI,IKPOBA/OKHA,6.34482752,5.66793544,35194
12,11,02,031,12/11/02/031,OREGBENI - OREGBENI NUR./PRIMARY SCHOOL III,OREGBENI,IKPOBA/OKHA,6.34482880,5.66792819,35195
12,11,02,032,12/11/02/032,OREGBENI - OREGBENI NUR./PRIMARY SCHOOL IV,OREGBENI,IKPOBA/OKHA,6.34483610,5.66793750,35196
12,11,02,033,12/11/02/033,OREGBENI - OREGBENI NUR./PRIMARY SCHOOL V,OREGBENI,IKPOBA/OKHA,6.34484222,5.66794489,35197
12,11,02,034,12/11/02/034,OREGBENI - OREGBENI NUR./PRIMARY SCHOOL VI,OREGBENI,IKPOBA/OKHA,6.34483444,5.66794240,35198
12,11,02,035,12/11/02/035,OREGBENI - WESTERN BOYS HIGH SCHOOL I,OREGBENI,IKPOBA/OKHA,6.34974359,5.66339501,35199
12,11,02,036,12/11/02/036,OREGBENI - WESTERN BOYS HIGH SCHOOL II,OREGBENI,IKPOBA/OKHA,6.34974273,5.66340630,35200
12,11,02,037,12/11/02/037,OREGBENI - WESTERN BOYS HIGH SCHOOL III,OREGBENI,IKPOBA/OKHA,6.34973593,5.66341105,35201
12,11,02,038,12/11/02/038,EDOKPOLOR - OLOH MOTORS,OREGBENI,IKPOBA/OKHA,6.34248248,5.64518784,35202
12,11,02,039,12/11/02/039,"OPEN SPACE  IN FRONT OF EVER LIVING CHURCH, OGISO QUARTER I",OREGBENI,IKPOBA/OKHA,6.33891816,5.64888000,633406
12,11,02,040,12/11/02/040,"OPEN SPACE IN FRONT OF EVER LIVING CHURCH, OGISO QUARTER II",OREGBENI,IKPOBA/OKHA,6.33885318,5.64905840,633407
12,11,02,042,12/11/02/042,"OPEN SPACE BESIDE SPIRIT AND LIFE BIBLE CHURCH ALONG SLOPE, BY JEMILA JUNCTION I",OREGBENI,IKPOBA/OKHA,6.34955164,5.64494900,633409
12,11,02,043,12/11/02/043,OPEN SPACE IN FRONT OF PIONEER EDUCATION CENTER OFF JEMILA ROAD I,OREGBENI,IKPOBA/OKHA,6.34710513,5.65748825,633410
12,11,02,044,12/11/02/044,OPEN SPACE IN FRONT OF PIONEER EDUCATION CENTER OFF JEMILA ROAD II,OREGBENI,IKPOBA/OKHA,6.34691186,5.65741986,633411
12,11,02,045,12/11/02/045,OPEN SPACE IN FRONT OF PIONEER EDUCATION CENTER OFF JEMILA ROAD III,OREGBENI,IKPOBA/OKHA,6.34690687,5.65753310,633412
12,11,02,047,12/11/02/047,"OPEN SPACE ST CAROL SCHOOL II, OSEMWENKHAE",OREGBENI,IKPOBA/OKHA,6.34771826,5.66119339,633414
12,11,02,048,12/11/02/048,"OPEN SPACE AGBONIFO STREET, BEHIND UBA",OREGBENI,IKPOBA/OKHA,6.34774825,5.66123161,633415
12,11,02,049,12/11/02/049,OPEN SPACE ASSEMBLIES OF GOD CHURCH BESIDE ILUOBE FILLING STATION,OREGBENI,IKPOBA/OKHA,6.34772492,5.65748825,633416
12,11,02,050,12/11/02/050,INSIDE RAMAT PARK I,OREGBENI,IKPOBA/OKHA,6.35052830,5.66116992,633417
12,11,02,051,12/11/02/051,"OPEN SPACE PAULINGO HOTEL, AKE STREET, OFF AGBOR ROAD",OREGBENI,IKPOBA/OKHA,6.35044673,5.66440160,633418
12,11,02,052,12/11/02/052,OPEN SPACE BY GLOVIC GROUP OF SCHOOL I,OREGBENI,IKPOBA/OKHA,6.34355165,5.66604316,633419
12,11,02,053,12/11/02/053,OPEN SPACE BY GLOVIC GROUP OF SCHOOL II,OREGBENI,IKPOBA/OKHA,6.34333172,5.66583830,633420
12,11,02,054,12/11/02/054,OPEN SPACE BY GLOVIC GROUP OF SCHOOL III,OREGBENI,IKPOBA/OKHA,6.34312345,5.66577400,633421
12,11,02,055,12/11/02/055,OPEN SPACE- OREGBENI HOUSING ESTATE FIELD I BY OREGBENI POLICE STATION ROAD,OREGBENI,IKPOBA/OKHA,6.34676124,5.66971644,633422
12,11,02,056,12/11/02/056,OPEN SPACE- OREGBENI HOUSING ESTATE FIELD II BY OREGBENI POLICE STATION ROAD,OREGBENI,IKPOBA/OKHA,6.34655331,5.66948670,633423
12,11,02,057,12/11/02/057,"OPEN SPACE BESIDE BUVEL OIL, ALONG AGBOR ROAD I",OREGBENI,IKPOBA/OKHA,6.34840669,5.66917330,633424
12,11,02,058,12/11/02/058,"OPEN SPACE BESIDE BUVEL OIL, ALONG AGBOR ROAD II",OREGBENI,IKPOBA/OKHA,6.34840669,5.66917330,633425
12,11,02,059,12/11/02/059,"OPEN SPACE IN FRONT OF MENTUS  PHARMACY, RAMAT PARK I",OREGBENI,IKPOBA/OKHA,6.34980321,5.65991498,633426
12,11,02,060,12/11/02/060,"OPEN SPACE IN FRONT OF MENTUS PHARMACY, RAMAT PARK II",OREGBENI,IKPOBA/OKHA,6.34983654,5.65986330,633427
12,11,02,061,12/11/02/061,"OPEN SPACE OKUNDAYE JUNCTION BEHIND ZENITH BANK, AGBOR ROAD,",OREGBENI,IKPOBA/OKHA,6.35037202,5.66461119,633428
12,11,02,062,12/11/02/062,"OPEN SPACE KEKE PARK, BEHIND GUINNESS",OREGBENI,IKPOBA/OKHA,6.35028638,5.66467624,633429
12,11,02,063,12/11/02/063,"OPEN SPACE BESIDE KOJO MOTORS, BENIN AGBOR ROAD",OREGBENI,IKPOBA/OKHA,6.34796684,5.67757149,633430
12,11,02,064,12/11/02/064,"OPEN SPACE BY ASSEMBLIES OF GOD CHURCH, IGBO QUARTERS I, OREGBENI HOUSING ESTATE",OREGBENI,IKPOBA/OKHA,6.34144500,5.67074670,633431
12,11,02,065,12/11/02/065,"OPEN SPACE KEKE PARK, IGIESOTA ROAD, BESIDE GUINNESS I",OREGBENI,IKPOBA/OKHA,6.34144500,5.67066159,633432
12,11,02,066,12/11/02/066,"OPEN SPACE BY ASSEMBLIES OF GOD CHURCH, IGBO QUARTERS III OREGBENI HOUSING ESTATE",OREGBENI,IKPOBA/OKHA,6.34147833,5.67051670,633433
12,11,02,067,12/11/02/067,NATIONAL TEACHER INSTITUTE KADUNA EDO STATE OFFICE AGBOR ROAD I,OREGBENI,IKPOBA/OKHA,6.34628174,5.67051670,633434
12,11,02,068,12/11/02/068,NATIONAL TEACHER INSTITUTE KADUNA EDO STATE OFFICE AGBOR ROAD II,OREGBENI,IKPOBA/OKHA,6.34632672,5.67396674,633435
12,11,02,069,12/11/02/069,INSIDE RAMAT PARK II,OREGBENI,IKPOBA/OKHA,6.35013510,5.65990157,633436
12,11,02,070,12/11/02/070,INSIDE RAMAT PARK III,OREGBENI,IKPOBA/OKHA,6.35035203,5.66041320,633437
12,11,02,071,12/11/02/071,INSIDE RAMAT PARK IV,OREGBENI,IKPOBA/OKHA,6.35048698,5.66070590,633438
12,11,02,072,12/11/02/072,NECO EDO STATE OFFICE I,OREGBENI,IKPOBA/OKHA,6.34633006,5.67454341,633439
12,11,02,073,12/11/02/073,NECO EDO STATE OFFICE II,OREGBENI,IKPOBA/OKHA,6.34619837,5.67448843,633440
12,11,02,074,12/11/02/074,NECO EDO STATE OFFICE III,OREGBENI,IKPOBA/OKHA,6.34616344,5.67438181,633441
12,11,02,075,12/11/02/075,"OPEN SPACE KEKE PARK, IGIESOTA ROAD, BESIDE GUINNESS II",OREGBENI,IKPOBA/OKHA,6.35025673,5.66495080,633442
12,11,02,076,12/11/02/076,OPEN SPACE OBASEKI JUNCTION BY JEHOVAH WITNESS AGBOR RD,OREGBENI,IKPOBA/OKHA,6.35037268,5.66501550,633443
12,11,02,077,12/11/02/077,OPEN SPACE - TIPPER GARAGE ALONG IKPOBA SLOPE,OREGBENI,IKPOBA/OKHA,6.35155161,5.64883813,633444
12,11,03,001,12/11/03/001,OGBESON - QUEEN EDE SCHOOL I,OGBESON,IKPOBA/OKHA,6.34542251,5.68104554,35203
12,11,03,002,12/11/03/002,OGBESON - QUEEN EDE SCHOOL II,OGBESON,IKPOBA/OKHA,6.34541879,5.68105117,35204
12,11,03,003,12/11/03/003,OGBESON - QUEEN EDE SCHOOL III,OGBESON,IKPOBA/OKHA,6.34541493,5.68104792,35205
12,11,03,004,12/11/03/004,OGBESON - QUEEN EDE SCHOOL IV,OGBESON,IKPOBA/OKHA,6.34542328,5.68104796,35206
12,11,03,005,12/11/03/005,OGBESON - QUEEN EDE SCHOOL V,OGBESON,IKPOBA/OKHA,6.34541591,5.68104781,35207
12,11,03,006,12/11/03/006,OGBESON - QUEEN EDE SCHOOL VI,OGBESON,IKPOBA/OKHA,6.34542170,5.68104856,35208
12,11,03,007,12/11/03/007,OGBESON - OGBESON TOWN HALL I,OGBESON,IKPOBA/OKHA,6.34395609,5.68865640,35209
12,11,03,008,12/11/03/008,OGBESON - OGBESON TOWN HALL II,OGBESON,IKPOBA/OKHA,6.34396475,5.68866009,35210
12,11,03,009,12/11/03/009,OGBESON OGBESON HEALTH CENTRE,OGBESON,IKPOBA/OKHA,6.34394843,5.68867147,35211
12,11,03,010,12/11/03/010,OGBESON - ERESOYEN  PRIMARY SCHOOL I,OGBESON,IKPOBA/OKHA,6.34475485,5.69069387,35212
12,11,03,011,12/11/03/011,OGBESON - ERESOYEN PRIMARY SCHOOL II,OGBESON,IKPOBA/OKHA,6.34475355,5.69069659,35213
12,11,03,012,12/11/03/012,OGBESON - ERESOYEN PRIMARY SCHOOL III,OGBESON,IKPOBA/OKHA,6.34475402,5.69069554,35214
12,11,03,013,12/11/03/013,OGBESON - ERESOYEN PRIMARY SCHOOL IV,OGBESON,IKPOBA/OKHA,6.34475649,5.69070302,35215
12,11,03,014,12/11/03/014,OHOVBE - OHOVBE TOWN HALL I,OGBESON,IKPOBA/OKHA,6.35357557,5.69396034,35216
12,11,03,015,12/11/03/015,OHOVBE - OHOVBE TOWN HALL II,OGBESON,IKPOBA/OKHA,6.35357118,5.69396289,35217
12,11,03,016,12/11/03/016,OHOVBE - OHOVBE TOWN HALL III,OGBESON,IKPOBA/OKHA,6.35358142,5.69396178,35218
12,11,03,017,12/11/03/017,OHOVBE - OHOVBE TOWN HALL IV,OGBESON,IKPOBA/OKHA,6.35358867,5.69396823,35219
12,11,03,018,12/11/03/018,"OHOVBE, OHOVBE TOWN HALL V",OGBESON,IKPOBA/OKHA,6.35357738,5.69396408,35220
12,11,03,019,12/11/03/019,"OHOVBE, OHOVBE TOWN HALL VI",OGBESON,IKPOBA/OKHA,6.35357410,5.69396015,35221
12,11,03,020,12/11/03/020,"OHOVBE, OHOVBE TOWN HALL VII",OGBESON,IKPOBA/OKHA,6.35357441,5.69396107,35222
